Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
259,Sean Marks\marksse01,C,32,PHO,19,0,130,23,43,.535,1,4,.250,22,39,.564,.547,12,19,.632,9,27,36,4,3,10,8,23,59
260,Donyell Marshall\marshdo01,PF,34,TOT,26,1,340,32,98,.327,15,53,.283,17,45,.378,.403,19,22,.864,24,52,76,10,6,16,15,31,98
260,Donyell Marshall\marshdo01,PF,34,CLE,11,1,156,13,44,.295,8,23,.348,5,21,.238,.386,7,9,.778,9,21,30,5,2,9,6,16,41
260,Donyell Marshall\marshdo01,PF,34,SEA,15,0,184,19,54,.352,7,30,.233,12,24,.500,.417,12,13,.923,15,31,46,5,4,7,9,15,57
261,Darrick Martin\martida01,PG,36,TOR,17,0,141,10,43,.233,2,16,.125,8,27,.296,.256,5,6,.833,3,4,7,21,6,0,1,12,27
262,Kenyon Martin\martike01,PF,30,DEN,71,71,2159,376,699,.538,2,11,.182,374,688,.544,.539,123,212,.580,105,356,461,90,88,85,91,235,877
263,Kevin Martin\martike02,SG,24,SAC,61,57,2216,417,914,.456,107,266,.402,310,648,.478,.515,502,578,.869,48,225,273,129,62,5,131,150,1443
264,Desmond Mason\masonde01,SF,30,MIL,59,56,1702,230,477,.482,0,0,,230,477,.482,.482,114,173,.659,75,181,256,121,40,30,83,106,574
265,Roger Mason\masonro01,PG,27,WAS,80,9,1708,266,600,.443,130,327,.398,136,273,.498,.552,62,71,.873,17,113,130,134,40,18,69,140,724
266,Jason Maxiell\maxieja01,C,24,DET,82,7,1768,240,446,.538,0,1,.000,240,445,.539,.538,171,270,.633,177,256,433,46,21,94,71,183,651
267,Rashad McCants\mccanra01,SG,23,MIN,75,24,2020,428,944,.453,142,349,.407,286,595,.481,.529,116,155,.748,50,156,206,162,66,18,172,234,1114
268,Jelani McCoy\mccoyje01,C,30,DEN,6,1,33,1,1,1.000,0,0,,1,1,1.000,1.000,1,2,.500,1,6,7,0,0,5,4,7,3
269,Antonio McDyess\mcdyean01,PF,33,DET,78,78,2285,293,600,.488,0,2,.000,293,598,.490,.488,97,156,.622,204,462,666,89,61,53,75,246,683
270,Tracy McGrady*\mcgratr01,SG,28,HOU,66,62,2440,548,1307,.419,86,295,.292,462,1012,.457,.452,245,358,.684,42,297,339,387,68,30,160,91,1427
271,Dominic McGuire\mcguido01,SG,22,WAS,70,1,695,39,103,.379,1,6,.167,38,97,.392,.383,14,32,.438,53,86,139,40,20,26,40,76,93
272,Jeff McInnis\mcinnje01,PG,33,CHA,54,26,1410,108,249,.434,3,19,.158,105,230,.457,.440,23,30,.767,16,80,96,220,23,3,76,120,242
273,Josh McRoberts\mcrobjo01,PF,20,POR,8,0,28,6,10,.600,0,1,.000,6,9,.667,.600,0,0,,2,8,10,2,1,0,2,1,12
274,Chris Mihm\mihmch01,C,28,LAL,23,5,278,32,95,.337,0,0,,32,95,.337,.337,18,27,.667,28,49,77,13,4,14,17,42,82
275,C.J. Miles\milescj01,SG,20,UTA,60,13,689,113,236,.479,30,77,.390,83,159,.522,.542,41,52,.788,16,62,78,53,32,8,27,98,297
276,Darko Miličić\milicda01,C,22,MEM,70,64,1663,219,500,.438,0,1,.000,219,499,.439,.438,67,121,.554,127,297,424,58,32,114,101,185,505
277,Andre Miller\millean02,PG,31,PHI,82,82,3016,569,1156,.492,3,34,.088,566,1122,.504,.494,257,333,.772,95,229,324,565,105,6,206,181,1398
278,Brad Miller\millebr01,C,31,SAC,72,72,2513,337,728,.463,28,90,.311,309,638,.484,.482,262,309,.848,167,514,681,264,69,74,164,247,964
279,Mike Miller\millemi01,SG,27,MEM,70,70,2474,414,824,.502,155,359,.432,259,465,.557,.596,164,212,.774,51,416,467,240,35,16,182,145,1147
280,Paul Millsap\millspa01,PF,22,UTA,82,2,1702,253,502,.504,0,4,.000,253,498,.508,.504,155,229,.677,167,293,460,81,72,73,87,269,661
281,Yao Ming*\mingya01,C,27,HOU,55,55,2044,432,852,.507,0,2,.000,432,850,.508,.507,345,406,.850,172,422,594,129,25,111,183,171,1209
282,Cuttino Mobley\moblecu01,SG,32,LAC,77,38,2702,377,870,.433,67,192,.349,310,678,.457,.472,163,199,.819,50,225,275,202,78,34,123,152,984
283,Nazr Mohammed\mohamna01,C,30,TOT,82,29,1650,272,528,.515,0,1,.000,272,527,.516,.515,95,163,.583,194,300,494,72,45,60,101,230,639
283,Nazr Mohammed\mohamna01,C,30,DET,21,0,228,28,59,.475,0,1,.000,28,58,.483,.475,13,30,.433,29,44,73,6,7,8,11,36,69
283,Nazr Mohammed\mohamna01,C,30,CHA,61,29,1422,244,469,.520,0,0,,244,469,.520,.520,82,133,.617,165,256,421,66,38,52,90,194,570
284,Jamario Moon\moonja01,SF,27,TOR,78,75,2166,279,575,.485,40,122,.328,239,453,.528,.520,63,85,.741,92,392,484,90,80,108,51,152,661
285,Mikki Moore\mooremi01,PF,32,SAC,82,79,2385,282,489,.577,0,2,.000,282,487,.579,.577,134,182,.736,160,334,494,84,35,46,110,310,698
286,Randolph Morris\morrira01,C,22,NYK,18,2,181,21,58,.362,0,0,,21,58,.362,.362,14,29,.483,12,25,37,2,4,2,9,37,56
287,Alonzo Mourning*\mournal01,C,37,MIA,25,0,389,52,95,.547,0,0,,52,95,.547,.547,45,76,.592,34,59,93,7,4,42,25,56,149
288,Troy Murphy\murphtr01,PF,27,IND,75,61,2106,315,693,.455,94,236,.398,221,457,.484,.522,192,241,.797,108,435,543,165,49,32,96,217,916
289,Ronald Murray\murraro01,PG,28,TOT,42,19,874,154,367,.420,20,63,.317,134,304,.441,.447,68,98,.694,23,60,83,144,38,4,84,50,396
289,Ronald Murray\murraro01,PG,28,DET,19,2,347,57,139,.410,6,27,.222,51,112,.455,.432,22,37,.595,13,23,36,64,13,1,31,19,142
289,Ronald Murray\murraro01,PG,28,IND,23,17,527,97,228,.425,14,36,.389,83,192,.432,.456,46,61,.754,10,37,47,80,25,3,53,31,254
290,Dikembe Mutombo*\mutomdi01,C,41,HOU,39,25,619,43,80,.538,0,0,,43,80,.538,.538,32,45,.711,68,131,199,5,11,48,17,55,118
291,Boštjan Nachbar\nachbbo01,PF,27,NJN,75,1,1660,245,609,.402,94,262,.359,151,347,.435,.479,154,196,.786,56,204,260,88,44,21,85,182,738
292,Eduardo Nájera\najered01,PF,31,DEN,78,3,1664,174,368,.473,53,147,.361,121,221,.548,.545,63,89,.708,113,224,337,95,69,40,59,199,464
293,Steve Nash*\nashst01,PG,33,PHO,81,81,2780,485,962,.504,179,381,.470,306,581,.527,.597,222,245,.906,28,254,282,898,53,5,295,113,1371
294,Juan Carlos Navarro\navarju01,SG,27,MEM,82,30,2117,308,766,.402,156,432,.361,152,334,.455,.504,124,146,.849,34,176,210,177,48,1,134,94,896
295,Jameer Nelson\nelsoja01,PG,25,ORL,69,62,1961,283,603,.469,64,154,.416,219,449,.488,.522,125,151,.828,28,215,243,383,63,4,141,167,755
296,Rasho Nesterović\nestera01,C,31,TOR,71,39,1486,257,467,.550,1,3,.333,256,464,.552,.551,37,49,.755,130,212,342,82,20,52,60,132,552
297,Ira Newble\newblir01,SG-SF,33,TOT,49,13,698,76,174,.437,16,49,.327,60,125,.480,.483,20,26,.769,47,78,125,18,28,8,34,69,188
297,Ira Newble\newblir01,SG,33,CLE,41,13,650,71,158,.449,15,45,.333,56,113,.496,.497,20,26,.769,41,73,114,14,27,7,31,64,177
297,Ira Newble\newblir01,SF,33,SEA,2,0,17,2,7,.286,0,2,.000,2,5,.400,.286,0,0,,0,0,0,1,0,0,0,0,4
297,Ira Newble\newblir01,SF,33,LAL,6,0,31,3,9,.333,1,2,.500,2,7,.286,.389,0,0,,6,5,11,3,1,1,3,5,7
298,Demetris Nichols\nichode01,SF,23,TOT,14,0,44,6,23,.261,3,13,.231,3,10,.300,.326,0,0,,0,5,5,1,0,3,4,4,15
298,Demetris Nichols\nichode01,SF,23,CLE,3,0,14,1,8,.125,0,3,.000,1,5,.200,.125,0,0,,0,1,1,0,0,0,2,0,2
298,Demetris Nichols\nichode01,SF,23,CHI,11,0,30,5,15,.333,3,10,.300,2,5,.400,.433,0,0,,0,4,4,1,0,3,2,4,13
299,Joakim Noah\noahjo01,C,22,CHI,74,31,1534,177,367,.482,0,1,.000,177,366,.484,.482,134,194,.691,174,242,416,84,68,64,89,173,488
300,Andrés Nocioni\nocioan01,SF,28,CHI,82,27,2021,379,877,.432,126,346,.364,253,531,.476,.504,196,243,.807,48,294,342,95,25,43,133,245,1080
301,Steve Novak\novakst01,SF,24,HOU,35,0,264,49,102,.480,34,71,.479,15,31,.484,.647,3,4,.750,4,31,35,6,2,3,4,17,135
302,Dirk Nowitzki\nowitdi01,PF,29,DAL,77,77,2769,630,1314,.479,79,220,.359,551,1094,.504,.510,478,544,.879,95,564,659,266,51,71,160,198,1817
303,Patrick O'Bryant\obryapa01,C,21,GSW,24,0,99,16,29,.552,0,0,,16,29,.552,.552,3,5,.600,10,19,29,4,4,9,7,27,35
304,Jermaine O'Neal\onealje01,C,29,IND,42,34,1206,225,512,.439,0,5,.000,225,507,.444,.439,121,163,.742,82,201,283,93,20,87,106,129,571
305,Shaquille O'Neal*\onealsh01,C,35,TOT,61,61,1748,331,558,.593,0,0,,331,558,.593,.593,170,338,.503,166,388,554,93,32,88,181,228,832
305,Shaquille O'Neal*\onealsh01,C,35,MIA,33,33,945,191,329,.581,0,0,,191,329,.581,.581,88,178,.494,99,159,258,45,19,54,98,134,470
305,Shaquille O'Neal*\onealsh01,C,35,PHO,28,28,803,140,229,.611,0,0,,140,229,.611,.611,82,160,.513,67,229,296,48,13,34,83,94,362
306,Fabricio Oberto\obertfa01,C,32,SAS,82,64,1644,180,296,.608,0,1,.000,180,295,.610,.608,37,61,.607,153,277,430,95,37,20,51,203,397
307,Lamar Odom\odomla01,PF,28,LAL,77,77,2921,417,795,.525,31,113,.274,386,682,.566,.544,229,328,.698,197,622,819,273,75,72,156,222,1094
308,Emeka Okafor\okafoem01,C,25,CHA,82,82,2718,460,860,.535,0,0,,460,860,.535,.535,213,374,.570,255,621,876,70,62,138,164,241,1133
309,Mehmet Okur\okurme01,C,28,UTA,72,72,2390,374,841,.445,114,294,.388,260,547,.475,.512,185,230,.804,132,424,556,145,55,29,104,236,1047
310,Kevin Ollie\ollieke01,SG,35,PHI,40,0,300,29,69,.420,0,1,.000,29,68,.426,.420,12,15,.800,4,15,19,38,10,0,5,28,70
311,Bo Outlaw\outlabo01,PF,36,ORL,2,0,7,2,3,.667,0,0,,2,3,.667,.667,0,0,,0,0,0,0,0,0,1,1,4
312,Travis Outlaw\outlatr01,PF,23,POR,82,6,2186,417,964,.433,40,101,.396,377,863,.437,.453,218,294,.741,96,280,376,106,59,63,107,173,1092
313,Andre Owens\owensan01,PG,27,IND,31,7,392,40,107,.374,18,40,.450,22,67,.328,.458,25,34,.735,13,34,47,47,13,3,24,37,123
314,Zaza Pachulia\pachuza01,C,23,ATL,62,5,944,107,245,.437,0,3,.000,107,242,.442,.437,108,153,.706,89,159,248,36,24,13,69,140,322
315,Jannero Pargo\pargoja01,SG,28,NOH,80,5,1497,254,652,.390,65,186,.349,189,466,.406,.439,71,81,.877,26,104,130,192,50,5,93,123,644
316,Anthony Parker\parkean01,SG,32,TOR,82,82,2634,395,829,.476,133,304,.438,262,525,.499,.557,102,125,.816,50,284,334,183,79,17,87,157,1025
317,Smush Parker\parkesm01,PG,26,TOT,28,2,592,64,184,.348,18,78,.231,46,106,.434,.397,19,28,.679,4,47,51,84,24,6,44,60,165
317,Smush Parker\parkesm01,PG,26,MIA,9,0,183,17,54,.315,6,24,.250,11,30,.367,.370,3,4,.750,2,17,19,15,5,3,8,13,43
317,Smush Parker\parkesm01,PG,26,LAC,19,2,409,47,130,.362,12,54,.222,35,76,.461,.408,16,24,.667,2,30,32,69,19,3,36,47,122
318,Tony Parker\parketo01,PG,25,SAS,69,68,2312,515,1043,.494,17,66,.258,498,977,.510,.502,248,347,.715,30,191,221,411,55,8,164,93,1295
319,Ruben Patterson\patteru01,SF,32,LAC,20,5,327,39,86,.453,0,2,.000,39,84,.464,.453,24,43,.558,24,40,64,17,21,7,27,37,102
320,Chris Paul\paulch01,PG,22,NOH,80,80,3006,630,1291,.488,92,249,.369,538,1042,.516,.524,332,390,.851,62,259,321,925,217,4,201,185,1684
321,Sasha Pavlović\pavloal01,SG,24,CLE,51,45,1188,146,403,.362,34,114,.298,112,289,.388,.404,53,77,.688,35,93,128,82,29,6,55,117,379
322,Oleksiy Pecherov\pecheol01,C,22,WAS,35,0,320,44,125,.352,17,60,.283,27,65,.415,.420,20,31,.645,21,45,66,7,6,5,17,30,125
323,Kendrick Perkins\perkike01,C,23,BOS,78,78,1912,214,348,.615,0,1,.000,214,347,.617,.615,114,183,.623,145,329,474,84,31,114,125,242,542
324,Kosta Perović\perovko01,C,22,GSW,7,0,38,3,10,.300,0,0,,3,10,.300,.300,4,6,.667,6,7,13,1,0,2,1,6,10
325,Morris Peterson\petermo01,SG,30,NOH,76,76,1796,215,516,.417,113,287,.394,102,229,.445,.526,65,85,.765,36,170,206,67,47,7,41,125,608
326,Johan Petro\petrojo01,C,22,SEA,72,28,1310,184,439,.419,0,1,.000,184,438,.420,.419,64,87,.736,98,272,370,32,35,42,73,173,432
327,Eric Piatkowski\piatker01,SF,37,PHO,16,0,113,12,33,.364,11,26,.423,1,7,.143,.530,4,4,1.000,1,11,12,10,0,1,6,11,39
328,Paul Pierce*\piercpa01,SF,30,BOS,80,80,2874,509,1098,.464,143,365,.392,366,733,.499,.529,409,485,.843,53,358,411,363,101,36,221,200,1570
329,Mickaël Piétrus\pietrmi01,SF,25,GSW,66,16,1316,170,387,.439,66,183,.361,104,204,.510,.525,66,98,.673,67,175,242,49,66,43,48,200,472
330,Scot Pollard\pollasc01,C,32,BOS,22,0,173,12,23,.522,0,0,,12,23,.522,.522,15,22,.682,14,23,37,3,3,6,5,43,39
331,James Posey\poseyja01,PF,31,BOS,74,2,1821,173,414,.418,106,279,.380,67,135,.496,.546,93,115,.809,30,292,322,114,72,19,65,182,545
332,Leon Powe\powele01,C,24,BOS,56,5,809,154,269,.572,0,1,.000,154,268,.575,.572,137,193,.710,95,132,227,15,15,16,43,127,445
333,Josh Powell\poweljo01,C,25,LAC,64,25,1228,145,315,.460,0,3,.000,145,312,.465,.460,63,87,.724,115,216,331,47,14,23,65,130,353
334,Kasib Powell\powelka01,SF,26,MIA,11,4,304,35,95,.368,8,33,.242,27,62,.435,.411,6,9,.667,8,36,44,18,9,2,5,18,84
335,Ronnie Price\pricero01,PG,24,UTA,61,3,588,88,204,.431,26,75,.347,62,129,.481,.495,26,38,.684,8,38,46,78,32,3,30,83,228
336,Tayshaun Prince\princta01,SF,27,DET,82,82,2694,421,940,.448,53,146,.363,368,794,.463,.476,185,241,.768,109,289,398,268,42,33,91,90,1080
337,Gabe Pruitt\pruitga01,PG,21,BOS,15,0,95,14,39,.359,3,12,.250,11,27,.407,.397,1,2,.500,1,7,8,13,5,0,5,10,32
338,Joel Przybilla\przybjo01,C,28,POR,77,67,1819,144,250,.576,0,1,.000,144,249,.578,.576,83,122,.680,195,454,649,27,13,93,95,234,371
339,Chris Quinn\quinnch01,PG,24,MIA,60,25,1340,158,373,.424,64,159,.403,94,214,.439,.509,85,98,.867,11,107,118,178,46,4,55,90,465
340,Vladimir Radmanović\radmavl01,SF,27,LAL,65,41,1483,198,437,.453,95,234,.406,103,203,.507,.562,52,65,.800,56,159,215,123,46,12,73,147,543
341,Shavlik Randolph\randosh01,PF,24,PHI,9,0,27,4,14,.286,0,0,,4,14,.286,.286,0,0,,9,2,11,3,1,3,2,5,8
342,Zach Randolph\randoza01,C,26,NYK,69,68,2244,486,1058,.459,22,80,.275,464,978,.474,.470,223,289,.772,184,526,710,140,59,16,186,194,1217
343,Theo Ratliff\ratlith01,C-PF,34,TOT,26,9,437,41,85,.482,0,1,.000,41,84,.488,.482,29,43,.674,32,57,89,14,7,37,21,59,111
343,Theo Ratliff\ratlith01,PF,34,MIN,10,6,214,23,45,.511,0,1,.000,23,44,.523,.511,17,25,.680,13,26,39,7,3,19,12,30,63
343,Theo Ratliff\ratlith01,C,34,DET,16,3,223,18,40,.450,0,0,,18,40,.450,.450,12,18,.667,19,31,50,7,4,18,9,29,48
344,Michael Redd\reddmi01,SG,28,MIL,72,71,2702,550,1243,.442,130,359,.362,420,884,.475,.495,402,490,.820,85,224,309,247,65,13,181,120,1632
345,J.J. Redick\redicjj01,SG,23,ORL,34,0,276,48,108,.444,17,43,.395,31,65,.477,.523,27,34,.794,1,22,23,16,4,0,15,29,140
346,Chris Richard\richach01,C,23,MIN,52,3,556,41,87,.471,0,0,,41,87,.471,.471,16,27,.593,52,83,135,18,10,12,24,83,98
347,Jason Richardson\richaja01,SF,27,CHA,82,82,3149,648,1468,.441,243,599,.406,405,869,.466,.524,249,331,.752,80,361,441,258,116,57,166,241,1788
348,Jeremy Richardson\richaje01,SF-SG,23,TOT,27,1,132,16,44,.364,7,19,.368,9,25,.360,.443,2,2,1.000,1,8,9,2,3,0,6,13,41
348,Jeremy Richardson\richaje01,SF,23,MEM,3,0,15,0,6,.000,0,2,.000,0,4,.000,.000,0,0,,0,1,1,1,0,0,1,2,0
348,Jeremy Richardson\richaje01,SG,23,SAS,5,1,29,3,7,.429,2,5,.400,1,2,.500,.571,2,2,1.000,0,1,1,1,1,0,0,5,10
348,Jeremy Richardson\richaje01,SF,23,ATL,19,0,88,13,31,.419,5,12,.417,8,19,.421,.500,0,0,,1,6,7,0,2,0,5,6,31
349,Quentin Richardson\richaqu01,SF,27,NYK,65,65,1841,199,555,.359,69,214,.322,130,341,.381,.421,60,88,.682,56,259,315,116,44,15,69,153,527
350,Luke Ridnour\ridnolu01,PG,26,SEA,61,5,1223,147,368,.399,21,71,.296,126,297,.424,.428,78,91,.857,13,81,94,241,37,14,80,120,393
351,Nate Robinson\robinna01,PG,23,NYK,72,17,1883,331,782,.423,97,292,.332,234,490,.478,.485,154,196,.786,51,171,222,212,60,1,103,186,913
352,Sergio Rodríguez\rodrise01,PG,21,POR,72,0,628,69,196,.352,17,58,.293,52,138,.377,.395,25,38,.658,13,45,58,123,24,0,53,57,180
353,Rajon Rondo\rondora01,PG,21,BOS,77,77,2306,351,713,.492,5,19,.263,346,694,.499,.496,107,175,.611,78,244,322,393,129,13,147,187,814
354,Malik Rose\rosema01,PF,33,NYK,49,3,494,66,180,.367,2,7,.286,64,173,.370,.372,37,51,.725,31,72,103,28,16,7,40,80,171
355,Quinton Ross\rossqu01,SG,26,LAC,76,44,1505,131,335,.391,9,21,.429,122,314,.389,.404,40,60,.667,54,118,172,88,43,33,29,132,311
356,Brandon Roy\roybr01,SG,23,POR,74,74,2792,531,1170,.454,73,215,.340,458,955,.480,.485,281,373,.753,81,267,348,430,79,16,136,147,1416
357,Michael Ruffin\ruffimi01,C,31,MIL,46,2,632,33,62,.532,0,0,,33,62,.532,.532,25,63,.397,90,96,186,24,31,19,19,93,91
358,Kareem Rush\rushka01,SG,27,IND,71,15,1504,228,569,.401,102,262,.389,126,307,.410,.490,30,42,.714,19,149,168,89,42,19,62,108,588
359,John Salmons\salmojo01,SG,28,SAC,81,41,2517,381,799,.477,39,120,.325,342,679,.504,.501,214,260,.823,76,273,349,208,93,31,170,171,1015
360,Cheikh Samb\sambch01,C,23,DET,4,0,31,3,4,.750,0,0,,3,4,.750,.750,1,2,.500,3,4,7,0,1,2,1,8,7
361,Brian Scalabrine\scalabr01,PF,29,BOS,48,9,512,29,94,.309,15,46,.326,14,48,.292,.388,15,20,.750,22,57,79,40,9,8,26,63,88
362,Luis Scola\scolalu01,PF,27,HOU,82,39,2024,345,670,.515,0,3,.000,345,667,.517,.515,157,235,.668,174,351,525,106,60,19,105,235,847
363,Thabo Sefolosha\sefolth01,SG,23,CHI,69,22,1436,180,421,.428,29,88,.330,151,333,.453,.462,75,104,.721,50,205,255,129,61,30,93,128,464
364,Mouhamed Sene\senesa01,C,21,SEA,13,0,62,11,24,.458,0,0,,11,24,.458,.458,8,17,.471,7,9,16,1,0,7,0,9,30
365,Ramon Sessions\sessira01,PG,21,MIL,17,7,450,51,117,.436,3,7,.429,48,110,.436,.449,32,41,.780,8,50,58,127,17,3,36,26,137
366,Bobby Simmons\simmobo01,SF,27,MIL,70,21,1521,209,496,.421,60,171,.351,149,325,.458,.482,53,70,.757,67,159,226,80,50,5,78,140,531
367,Cedric Simmons\simmoce01,PF,22,TOT,14,0,87,4,14,.286,0,0,,4,14,.286,.286,0,10,.000,6,12,18,0,2,5,6,8,8
367,Cedric Simmons\simmoce01,PF,22,CLE,7,0,68,2,6,.333,0,0,,2,6,.333,.333,0,8,.000,5,10,15,0,2,5,4,7,4
367,Cedric Simmons\simmoce01,PF,22,CHI,7,0,19,2,8,.250,0,0,,2,8,.250,.250,0,2,.000,1,2,3,0,0,0,2,1,4
368,Courtney Sims\simsco01,C,24,IND,3,0,11,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,1,2,1,0,0,0,2,0
369,Brian Skinner\skinnbr01,C,31,PHO,66,0,844,92,198,.465,2,3,.667,90,195,.462,.470,33,63,.524,63,175,238,15,21,77,39,112,219
370,Craig Smith\smithcr01,PF,24,MIN,77,11,1547,297,528,.563,0,9,.000,297,519,.572,.563,133,200,.665,123,230,353,60,36,17,89,217,727
371,J.R. Smith\smithjr01,SG,22,DEN,74,0,1421,311,674,.461,157,390,.403,154,284,.542,.578,128,178,.719,43,109,152,128,62,12,112,144,907
372,Jason Smith\smithja02,PF,21,PHI,76,1,1107,141,310,.455,4,14,.286,137,296,.463,.461,54,82,.659,77,153,230,20,22,50,48,142,340
373,Joe Smith\smithjo02,PF,32,TOT,77,36,1726,312,653,.478,0,3,.000,312,650,.480,.478,154,204,.755,163,238,401,66,34,47,71,186,778
373,Joe Smith\smithjo02,PF,32,CHI,50,35,1146,225,483,.466,0,1,.000,225,482,.467,.466,109,135,.807,108,157,265,47,25,31,49,113,559
373,Joe Smith\smithjo02,PF,32,CLE,27,1,580,87,170,.512,0,2,.000,87,168,.518,.512,45,69,.652,55,81,136,19,9,16,22,73,219
374,Josh Smith\smithjo03,PF,22,ATL,81,81,2873,518,1133,.457,25,99,.253,493,1034,.477,.468,333,469,.710,161,506,667,272,123,227,245,269,1394
375,Eric Snow\snower01,PG,34,CLE,22,5,305,6,38,.158,0,2,.000,6,36,.167,.158,10,22,.455,4,16,20,42,10,4,10,30,22
376,Kirk Snyder\snydeki01,SF-PF,24,TOT,36,18,761,96,189,.508,5,23,.217,91,166,.548,.521,64,88,.727,30,96,126,64,20,15,52,55,261
376,Kirk Snyder\snydeki01,PF,24,HOU,9,0,81,13,28,.464,2,9,.222,11,19,.579,.500,6,11,.545,5,7,12,8,1,1,4,6,34
376,Kirk Snyder\snydeki01,SF,24,MIN,27,18,680,83,161,.516,3,14,.214,80,147,.544,.525,58,77,.753,25,89,114,56,19,14,48,49,227
377,Darius Songaila\songada01,C,29,WAS,80,13,1554,214,467,.458,0,2,.000,214,465,.460,.458,67,73,.918,81,190,271,135,53,16,86,181,495
378,Jerry Stackhouse\stackje01,SG,33,DAL,58,13,1412,213,526,.405,60,184,.326,153,342,.447,.462,132,148,.892,33,100,133,145,28,10,86,82,618
379,DeShawn Stevenson\stevede01,SG,26,WAS,82,82,2564,301,780,.386,158,413,.383,143,367,.390,.487,157,197,.797,37,198,235,252,65,15,102,110,917
380,Peja Stojaković\stojape01,SF,30,NOH,77,77,2711,451,1026,.440,231,524,.441,220,502,.438,.552,130,140,.929,64,267,331,96,57,10,61,127,1263
381,Awvee Storey\storeaw01,SG,30,MIL,26,0,259,39,89,.438,0,7,.000,39,82,.476,.438,14,29,.483,31,23,54,16,7,1,10,41,92
382,Damon Stoudamire\stoudda01,PG,34,TOT,60,33,1037,120,337,.356,50,149,.336,70,188,.372,.430,27,34,.794,20,98,118,165,30,2,80,76,317
382,Damon Stoudamire\stoudda01,PG,34,MEM,29,29,624,77,194,.397,36,94,.383,41,100,.410,.490,21,26,.808,14,57,71,112,19,0,50,46,211
382,Damon Stoudamire\stoudda01,PG,34,SAS,31,4,413,43,143,.301,14,55,.255,29,88,.330,.350,6,8,.750,6,41,47,53,11,2,30,30,106
383,Salim Stoudamire\stoudsa01,PG,25,ATL,35,0,402,65,180,.361,29,85,.341,36,95,.379,.442,41,50,.820,4,20,24,28,7,5,21,34,200
384,Amar'e Stoudemire\stoudam01,C,25,PHO,79,79,2677,714,1211,.590,5,31,.161,709,1180,.601,.592,556,691,.805,178,541,719,118,64,163,174,294,1989
385,D.J. Strawberry\strawdj01,SG,22,PHO,33,0,270,29,92,.315,6,25,.240,23,67,.343,.348,9,19,.474,9,19,28,30,12,6,11,36,73
386,Rodney Stuckey\stuckro01,PG,21,DET,57,2,1081,153,382,.401,3,16,.188,150,366,.410,.404,127,156,.814,32,97,129,160,49,6,78,113,436
387,Robert Swift\swiftro01,C,22,SEA,8,4,98,6,17,.353,0,0,,6,17,.353,.353,2,2,1.000,6,12,18,1,5,6,10,16,14
388,Stromile Swift\swiftst01,PF,28,TOT,56,4,844,135,265,.509,0,2,.000,135,263,.513,.509,73,109,.670,64,135,199,26,15,54,51,113,343
388,Stromile Swift\swiftst01,PF,28,MEM,35,4,549,93,177,.525,0,2,.000,93,175,.531,.525,52,81,.642,46,83,129,22,10,36,39,74,238
388,Stromile Swift\swiftst01,PF,28,NJN,21,0,295,42,88,.477,0,0,,42,88,.477,.477,21,28,.750,18,52,70,4,5,18,12,39,105
389,Wally Szczerbiak\szczewa02,SF,30,TOT,75,2,1736,311,722,.431,90,218,.413,221,504,.438,.493,149,175,.851,34,183,217,104,23,12,76,103,861
389,Wally Szczerbiak\szczewa02,SF,30,SEA,50,1,1180,236,513,.460,71,166,.428,165,347,.476,.529,113,134,.843,16,120,136,69,14,5,56,67,656
389,Wally Szczerbiak\szczewa02,SF,30,CLE,25,1,556,75,209,.359,19,52,.365,56,157,.357,.404,36,41,.878,18,63,81,35,9,7,20,36,205
390,Sebastian Telfair\telfase01,PG,22,MIN,60,51,1933,223,556,.401,32,114,.281,191,442,.432,.430,78,105,.743,16,119,135,355,59,11,111,171,556
391,Jason Terry\terryja01,SG,30,DAL,82,34,2579,471,1008,.467,136,363,.375,335,645,.519,.535,191,223,.857,30,178,208,264,88,18,92,170,1269
392,Billy Thomas\thomabi01,SF,32,TOT,11,0,42,4,17,.235,4,16,.250,0,1,.000,.353,2,2,1.000,0,2,2,0,1,0,4,4,14
392,Billy Thomas\thomabi01,SF,32,NJN,4,0,8,0,3,.000,0,3,.000,0,0,,.000,2,2,1.000,0,0,0,0,0,0,1,0,2
392,Billy Thomas\thomabi01,SF,32,CLE,7,0,34,4,14,.286,4,13,.308,0,1,.000,.429,0,0,,0,2,2,0,1,0,3,4,12
393,Kenny Thomas\thomake01,PF,30,SAC,23,3,281,16,38,.421,0,0,,16,38,.421,.421,0,5,.000,18,43,61,13,6,1,21,38,32
394,Kurt Thomas\thomaku01,C-PF,35,TOT,70,48,1584,195,396,.492,0,1,.000,195,395,.494,.492,53,80,.663,130,377,507,67,56,57,46,188,443
394,Kurt Thomas\thomaku01,C,35,SEA,42,39,1060,139,271,.513,0,0,,139,271,.513,.513,39,56,.696,94,275,369,53,35,43,28,131,317
394,Kurt Thomas\thomaku01,PF,35,SAS,28,9,524,56,125,.448,0,1,.000,56,124,.452,.448,14,24,.583,36,102,138,14,21,14,18,57,126
