Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
383,Donovan Mitchell\mitchdo01,SG,25,UTA,67,67,2266,617,1376,.448,232,654,.355,385,722,.533,.533,267,313,.853,55,227,282,358,99,12,200,164,1733
384,Evan Mobley\mobleev01,PF,20,CLE,69,69,2331,422,830,.508,23,92,.250,399,738,.541,.522,167,252,.663,143,427,570,174,56,115,133,147,1034
385,Malik Monk\monkma01,SG,23,LAL,76,37,2139,391,826,.473,173,442,.391,218,384,.568,.578,93,117,.795,37,219,256,218,61,29,122,138,1048
386,Greg Monroe\monrogr01,C,31,TOT,14,0,195,32,57,.561,0,0,,32,57,.561,.561,12,23,.522,30,34,64,22,8,10,12,24,76
386,Greg Monroe\monrogr01,C,31,MIN,4,0,81,13,22,.591,0,0,,13,22,.591,.591,3,7,.429,6,18,24,16,4,6,7,9,29
386,Greg Monroe\monrogr01,C,31,WAS,2,0,18,4,8,.500,0,0,,4,8,.500,.500,0,0,,7,3,10,1,1,1,2,2,8
386,Greg Monroe\monrogr01,C,31,MIL,5,0,70,11,22,.500,0,0,,11,22,.500,.500,5,9,.556,11,10,21,2,3,2,3,7,27
386,Greg Monroe\monrogr01,C,31,UTA,3,0,26,4,5,.800,0,0,,4,5,.800,.800,4,7,.571,6,3,9,3,0,1,0,6,12
387,Moses Moody\moodymo01,SG,19,GSW,52,11,607,80,183,.437,40,110,.364,40,73,.548,.546,28,36,.778,17,63,80,23,7,10,13,43,228
388,Xavier Moon\moonxa01,SG,27,LAC,10,0,137,25,51,.490,5,14,.357,20,37,.541,.539,3,5,.600,2,12,14,24,7,3,6,9,58
389,Matt Mooney\moonema01,SG,24,NYK,1,0,2,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,1,0,1,0,0
390,Ja Morant\moranja01,PG,22,MEM,57,57,1889,580,1177,.493,88,256,.344,492,921,.534,.530,316,415,.761,77,248,325,384,66,22,196,86,1564
391,Juwan Morgan\morgaju01,PF,24,TOT,2,0,31,2,3,.667,1,2,.500,1,1,1.000,.833,0,0,,2,2,4,1,0,0,0,3,5
391,Juwan Morgan\morgaju01,PF,24,TOR,1,0,27,2,3,.667,1,2,.500,1,1,1.000,.833,0,0,,2,2,4,1,0,0,0,3,5
391,Juwan Morgan\morgaju01,PF,24,BOS,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
392,Jaylen Morris\morrija01,SG,26,SAS,3,0,16,0,6,.000,0,2,.000,0,4,.000,.000,2,4,.500,0,2,2,2,0,0,1,2,2
393,Marcus Morris\morrima03,PF,32,LAC,54,54,1564,300,691,.434,101,275,.367,199,416,.478,.507,129,148,.872,26,213,239,113,28,18,69,115,830
394,Markieff Morris\morrima02,PF,32,MIA,17,1,298,54,114,.474,13,39,.333,41,75,.547,.531,8,9,.889,17,28,45,23,6,1,20,33,129
395,Monte Morris\morrimo01,PG,26,DEN,75,74,2239,374,773,.484,124,314,.395,250,459,.545,.564,73,84,.869,27,199,226,333,56,14,78,92,945
396,Emmanuel Mudiay\mudiaem01,PG,25,SAC,2,0,11,0,2,.000,0,0,,0,2,.000,.000,3,4,.750,0,0,0,4,1,0,1,1,3
397,Mychal Mulder\muldemy01,PG,27,TOT,17,3,239,24,77,.312,17,54,.315,7,23,.304,.422,4,4,1.000,2,22,24,5,4,2,8,13,69
397,Mychal Mulder\muldemy01,PG,27,ORL,15,2,195,20,67,.299,13,46,.283,7,21,.333,.396,2,2,1.000,2,19,21,3,4,1,8,12,55
397,Mychal Mulder\muldemy01,PG,27,MIA,2,1,44,4,10,.400,4,8,.500,0,2,.000,.600,2,2,1.000,0,3,3,2,0,1,0,1,14
398,Ade Murkey\murkead01,SG,24,SAC,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
399,Trey Murphy III\murphtr02,SF,21,NOP,62,1,864,109,277,.394,71,186,.382,38,91,.418,.522,45,51,.882,47,100,147,38,23,7,16,60,334
400,Dejounte Murray\murrade01,PG,25,SAS,68,68,2366,573,1241,.462,96,294,.327,477,947,.504,.500,196,247,.794,80,483,563,627,138,23,180,138,1438
401,Mike Muscala\muscami01,C,30,OKC,43,0,592,113,248,.456,70,163,.429,43,85,.506,.597,48,57,.842,21,108,129,22,18,26,14,58,344
402,Svi Mykhailiuk\mykhasv01,SF,24,TOR,56,5,716,91,234,.389,41,134,.306,50,100,.500,.476,32,37,.865,20,72,92,45,26,4,32,54,255
403,Abdel Nader\naderab01,SF,28,PHO,14,0,145,12,35,.343,4,14,.286,8,21,.381,.400,6,10,.600,4,23,27,7,8,4,11,20,34
404,Larry Nance Jr.\nancela02,PF,29,TOT,46,11,1040,129,247,.522,23,70,.329,106,177,.599,.569,40,57,.702,72,176,248,81,43,20,37,84,321
404,Larry Nance Jr.\nancela02,PF,29,POR,37,11,858,102,198,.515,19,62,.306,83,136,.610,.563,32,49,.653,58,151,209,73,38,13,27,67,255
404,Larry Nance Jr.\nancela02,PF,29,NOP,9,0,182,27,49,.551,4,8,.500,23,41,.561,.592,8,8,1.000,14,25,39,8,5,7,10,17,66
405,RJ Nembhard Jr.\nembhrj01,SG,22,CLE,14,0,63,6,18,.333,0,2,.000,6,16,.375,.333,3,4,.750,3,4,7,12,1,0,3,2,15
406,Aaron Nesmith\nesmiaa01,SF,22,BOS,52,3,574,72,182,.396,31,115,.270,41,67,.612,.481,21,26,.808,15,74,89,22,20,5,31,70,196
407,Raul Neto\netora01,PG,29,WAS,70,19,1372,204,441,.463,35,120,.292,169,321,.526,.502,83,108,.769,13,121,134,217,55,3,79,104,526
408,Malik Newman\newmama01,PG,24,CLE,1,0,8,3,5,.600,0,1,.000,3,4,.750,.600,2,2,1.000,0,1,1,1,0,0,1,0,8
409,Georges Niang\niangge01,PF,28,PHI,76,7,1736,246,563,.437,156,387,.403,90,176,.511,.575,52,59,.881,25,178,203,102,30,13,59,190,700
410,Daishen Nix\nixda01,SG,19,HOU,24,0,261,27,67,.403,7,26,.269,20,41,.488,.455,16,30,.533,7,26,33,40,15,0,26,21,77
411,Zeke Nnaji\nnajize01,PF,21,DEN,41,1,698,96,186,.516,37,80,.463,59,106,.557,.616,41,65,.631,56,91,147,17,16,13,23,79,270
412,Nerlens Noel\noelne01,C,27,NYK,25,11,562,32,60,.533,0,3,.000,32,57,.561,.533,21,30,.700,48,93,141,23,30,31,20,67,85
413,Jaylen Nowell\nowelja01,SG,22,MIN,62,1,975,196,413,.475,63,160,.394,133,253,.526,.551,72,92,.783,22,101,123,130,27,10,36,73,527
414,Frank Ntilikina\ntilila01,PG,23,DAL,58,5,685,89,223,.399,38,111,.342,51,112,.455,.484,24,25,.960,12,67,79,69,27,7,31,61,240
415,Jusuf Nurkić\nurkiju01,C,27,POR,56,56,1579,321,600,.535,15,56,.268,306,544,.563,.548,185,268,.690,167,452,619,157,62,34,143,189,842
416,David Nwaba\nwabada01,SF,29,HOU,46,4,609,85,176,.483,15,49,.306,70,127,.551,.526,48,67,.716,41,110,151,35,28,20,21,55,233
417,Jordan Nwora\nworajo01,SF,23,MIL,62,13,1185,186,462,.403,79,227,.348,107,235,.455,.488,36,43,.837,37,184,221,59,25,17,57,78,487
418,Royce O'Neale\onealro01,SF,28,UTA,77,77,2406,203,444,.457,119,306,.389,84,138,.609,.591,45,56,.804,64,304,368,191,86,32,79,183,570
419,Semi Ojeleye\ojelese01,PF,27,TOT,30,0,406,30,99,.303,15,50,.300,15,49,.306,.379,23,29,.793,27,47,74,9,7,6,9,30,98
419,Semi Ojeleye\ojelese01,PF,27,MIL,20,0,308,18,70,.257,11,41,.268,7,29,.241,.336,10,13,.769,25,33,58,5,5,5,5,26,57
419,Semi Ojeleye\ojelese01,PF,27,LAC,10,0,98,12,29,.414,4,9,.444,8,20,.400,.483,13,16,.813,2,14,16,4,2,1,4,4,41
420,Chuma Okeke\okekech01,PF,23,ORL,70,20,1749,216,575,.376,118,371,.318,98,204,.480,.478,55,65,.846,47,300,347,118,97,42,57,95,605
421,Josh Okogie\okogijo01,SG,23,MIN,49,6,516,42,104,.404,14,47,.298,28,57,.491,.471,35,51,.686,29,41,70,25,26,12,23,53,133
422,Onyeka Okongwu\okongon01,C,21,ATL,48,6,992,156,226,.690,0,0,,156,226,.690,.690,80,110,.727,115,168,283,53,31,60,44,149,392
423,Isaac Okoro\okorois01,SF,21,CLE,67,61,1981,207,431,.480,55,157,.350,152,274,.555,.544,119,155,.768,72,129,201,121,56,22,58,164,588
424,KZ Okpala\okpalkz01,PF,22,MIA,21,0,244,30,69,.435,9,26,.346,21,43,.488,.500,8,11,.727,11,30,41,14,4,7,5,25,77
425,Victor Oladipo\oladivi01,SG,29,MIA,8,1,173,35,73,.479,15,36,.417,20,37,.541,.582,14,19,.737,3,20,23,28,5,1,16,13,99
426,Cameron Oliver\oliveca01,SF,25,ATL,2,0,43,10,15,.667,1,3,.333,9,12,.750,.700,2,3,.667,2,4,6,3,1,1,0,5,23
427,Kelly Olynyk\olynyke01,C,30,DET,40,1,764,128,286,.448,40,119,.336,88,167,.527,.517,69,89,.775,54,123,177,111,31,19,58,100,365
428,Eugene Omoruyi\omorueu01,SF,24,DAL,4,0,18,2,5,.400,1,2,.500,1,3,.333,.500,2,4,.500,2,5,7,2,0,0,0,2,7
429,Miye Oni\onimi01,SG,24,UTA,16,0,44,2,9,.222,1,8,.125,1,1,1.000,.278,0,1,.000,1,6,7,5,0,0,1,7,5
430,Cedi Osman\osmande01,SF,26,CLE,66,3,1462,247,572,.432,128,359,.357,119,213,.559,.544,87,131,.664,25,121,146,135,52,10,67,127,709
431,Daniel Oturu\oturuda01,C,22,TOR,3,0,27,3,6,.500,0,1,.000,3,5,.600,.500,3,5,.600,1,4,5,0,0,2,0,1,9
432,Kelly Oubre Jr.\oubreke01,SF,26,CHO,76,13,1999,410,932,.440,191,553,.345,219,379,.578,.542,126,189,.667,79,223,302,84,77,31,67,189,1137
433,Jaysean Paige\paigeja01,PG,27,DET,1,0,7,0,3,.000,0,2,.000,0,1,.000,.000,0,0,,0,1,1,1,0,0,1,2,0
434,Trayvon Palmer\palmetr01,SG,27,DET,1,0,17,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,2,2,0,0,0,1,2,0
435,Kevin Pangos\pangoke01,PG,29,CLE,24,3,166,15,46,.326,6,26,.231,9,20,.450,.391,3,4,.750,2,9,11,30,3,0,7,11,39
436,Jabari Parker\parkeja01,PF,26,BOS,12,0,112,18,38,.474,8,16,.500,10,22,.455,.579,9,9,1.000,5,23,28,6,4,1,8,13,53
437,Eric Paschall\pascher01,PF,25,UTA,58,3,736,114,235,.485,40,108,.370,74,127,.583,.570,66,86,.767,30,76,106,36,9,5,27,51,334
438,Chris Paul\paulch01,PG,36,PHO,65,65,2139,363,736,.493,63,199,.317,300,537,.559,.536,169,202,.837,22,261,283,702,121,20,153,134,958
439,Cameron Payne\payneca01,PG,27,PHO,58,12,1278,240,587,.409,71,211,.336,169,376,.449,.469,75,89,.843,24,151,175,282,40,17,103,119,626
440,Elfrid Payton\paytoel01,PG,27,PHO,50,1,549,67,175,.383,4,18,.222,63,157,.401,.394,12,32,.375,21,67,88,99,25,6,47,38,150
441,Gary Payton II\paytoga02,PG,29,GSW,71,16,1247,212,344,.616,43,120,.358,169,224,.754,.679,35,58,.603,72,175,247,64,96,22,40,131,502
442,Norvel Pelle\pelleno01,C,28,UTA,3,0,19,3,5,.600,0,0,,3,5,.600,.600,0,0,,3,3,6,0,0,1,2,1,6
443,Reggie Perry\perryre01,PF,21,TOT,10,1,187,40,79,.506,3,16,.188,37,63,.587,.525,9,15,.600,15,32,47,12,9,6,11,33,92
443,Reggie Perry\perryre01,PF,21,POR,9,1,177,39,78,.500,3,16,.188,36,62,.581,.519,9,15,.600,15,31,46,12,9,6,11,30,90
443,Reggie Perry\perryre01,PF,21,IND,1,0,10,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,0,3,2
444,Jamorko Pickett\pickeja01,PF,24,DET,13,0,176,18,50,.360,13,39,.333,5,11,.455,.490,1,2,.500,6,26,32,7,0,7,5,12,50
445,Theo Pinson\pinsoth01,SF,26,DAL,19,0,148,14,39,.359,10,30,.333,4,9,.444,.487,10,10,1.000,2,19,21,17,5,2,5,12,48
446,Mason Plumlee\plumlma01,C,31,CHO,73,73,1793,205,320,.641,0,2,.000,205,318,.645,.641,67,171,.392,176,389,565,226,61,52,100,224,477
447,Jakob Poeltl\poeltja01,C,26,SAS,68,67,1970,410,663,.618,1,1,1.000,409,662,.618,.619,94,190,.495,262,372,634,189,45,118,109,212,915
448,Aleksej Pokusevski\pokusal01,PF,20,OKC,61,12,1233,186,456,.408,57,197,.289,129,259,.498,.470,35,50,.700,73,245,318,131,39,38,94,88,464
449,Yves Pons\ponsyv01,SF,22,MEM,12,0,71,5,16,.313,3,9,.333,2,7,.286,.406,0,2,.000,5,7,12,1,1,4,1,6,13
450,Jordan Poole\poolejo01,SG,22,GSW,76,51,2283,474,1058,.448,211,580,.364,263,478,.550,.548,246,266,.925,34,226,260,304,60,23,187,206,1405
451,Kevin Porter Jr.\porteke02,PG,21,HOU,61,61,1907,335,808,.415,155,413,.375,180,395,.456,.511,124,193,.642,43,224,267,376,69,22,192,156,949
452,Michael Porter Jr.\portemi01,SF,23,DEN,9,9,265,37,103,.359,10,48,.208,27,55,.491,.408,5,9,.556,9,50,59,17,10,2,12,16,89
453,Otto Porter Jr.\porteot01,PF,28,GSW,63,15,1396,193,416,.464,80,216,.370,113,200,.565,.560,49,61,.803,86,276,362,94,68,29,37,83,515
454,Bobby Portis\portibo01,C,26,MIL,72,59,2028,417,871,.479,133,338,.393,284,533,.533,.555,85,113,.752,180,477,657,86,53,51,90,174,1052
455,Kristaps Porziņģis\porzikr01,PF,26,TOT,51,51,1481,352,767,.459,78,252,.310,274,515,.532,.510,248,286,.867,102,309,411,119,37,84,81,137,1030
455,Kristaps Porziņģis\porzikr01,PF,26,DAL,34,34,1002,229,508,.451,49,173,.283,180,335,.537,.499,147,170,.865,64,197,261,69,25,59,53,88,654
455,Kristaps Porziņģis\porzikr01,PF,26,WAS,17,17,479,123,259,.475,29,79,.367,94,180,.522,.531,101,116,.871,38,112,150,50,12,25,28,49,376
456,Micah Potter\pottemi01,C,23,DET,3,0,31,5,11,.455,0,2,.000,5,9,.556,.455,2,2,1.000,4,5,9,0,1,1,1,4,12
457,Dwight Powell\poweldw01,C,30,DAL,82,71,1798,269,401,.671,13,37,.351,256,364,.703,.687,166,212,.783,173,231,404,97,37,39,64,220,717
458,Myles Powell\powelmy01,PG,24,PHI,11,0,52,5,17,.294,1,6,.167,4,11,.364,.324,2,2,1.000,1,5,6,3,1,0,3,8,13
459,Norman Powell\powelno01,SF-SG,28,TOT,45,41,1458,279,605,.461,106,253,.419,173,352,.491,.549,189,233,.811,20,125,145,96,42,21,69,106,853
459,Norman Powell\powelno01,SF,28,POR,40,39,1333,247,542,.456,93,229,.406,154,313,.492,.542,159,198,.803,17,114,131,82,40,17,62,92,746
459,Norman Powell\powelno01,SG,28,LAC,5,2,125,32,63,.508,13,24,.542,19,39,.487,.611,30,35,.857,3,11,14,14,2,4,7,14,107
460,Joshua Primo\primojo01,SG,19,SAS,50,16,965,101,270,.374,42,137,.307,59,133,.444,.452,44,59,.746,32,81,113,81,20,23,57,79,288
461,Taurean Prince\princta02,PF,27,MIN,69,8,1177,177,390,.454,86,229,.376,91,161,.565,.564,62,82,.756,26,148,174,68,47,23,53,116,502
462,Payton Pritchard\pritcpa01,SG,24,BOS,71,2,1001,160,373,.429,101,245,.412,59,128,.461,.564,21,21,1.000,32,102,134,139,25,6,41,61,442
463,Trevelin Queen\queentr01,SG,24,HOU,10,0,74,15,33,.455,9,24,.375,6,9,.667,.591,4,4,1.000,7,9,16,4,5,1,7,6,43
464,Neemias Queta\quetane01,C,22,SAC,14,0,120,17,38,.447,0,0,,17,38,.447,.447,11,17,.647,14,17,31,6,1,8,6,18,45
465,Immanuel Quickley\quickim01,PG,22,NYK,78,3,1802,284,724,.392,137,396,.346,147,328,.448,.487,177,201,.881,31,216,247,275,54,3,99,167,882
466,Jahmi'us Ramsey\ramseja01,SG,20,SAC,19,0,134,24,58,.414,5,18,.278,19,40,.475,.457,7,14,.500,4,9,13,7,1,1,5,10,60
467,Julius Randle\randlju01,PF,27,NYK,72,72,2544,512,1246,.411,120,390,.308,392,856,.458,.459,303,401,.756,125,591,716,370,53,39,245,205,1447
468,Austin Reaves\reaveau01,SG,23,LAL,61,19,1418,146,318,.459,53,167,.317,93,151,.616,.542,99,118,.839,45,148,193,110,29,20,40,87,444
469,Cam Reddish\reddica01,SF,22,TOT,49,7,1012,165,408,.404,66,184,.359,99,224,.442,.485,101,112,.902,25,80,105,48,47,15,57,60,497
469,Cam Reddish\reddica01,SF,22,ATL,34,7,797,138,343,.402,58,153,.379,80,190,.421,.487,72,80,.900,20,64,84,38,35,11,44,45,406
469,Cam Reddish\reddica01,SF,22,NYK,15,0,215,27,65,.415,8,31,.258,19,34,.559,.477,29,32,.906,5,16,21,10,12,4,13,15,91
470,Davon Reed\reedda01,SG,26,DEN,48,5,668,81,161,.503,37,86,.430,44,75,.587,.618,10,15,.667,14,94,108,53,24,9,16,63,209
471,Paul Reed\reedpa01,C,22,PHI,38,2,302,54,96,.563,2,8,.250,52,88,.591,.573,6,14,.429,44,48,92,16,33,14,10,57,116
472,Naz Reid\reidna01,C,22,MIN,77,6,1215,233,476,.489,57,166,.343,176,310,.568,.549,114,149,.765,102,199,301,71,40,71,82,172,637
473,Nick Richards\richani01,C,24,CHO,50,5,367,60,90,.667,0,0,,60,90,.667,.667,30,43,.698,34,52,86,13,9,21,24,51,150
474,Josh Richardson\richajo01,SG,28,TOT,65,7,1600,234,534,.438,102,246,.415,132,288,.458,.534,96,108,.889,42,143,185,115,56,29,66,116,666
474,Josh Richardson\richajo01,SG,28,BOS,44,0,1087,152,343,.443,62,156,.397,90,187,.481,.534,61,71,.859,26,99,125,66,34,23,39,82,427
474,Josh Richardson\richajo01,SG,28,SAS,21,7,513,82,191,.429,40,90,.444,42,101,.416,.534,35,37,.946,16,44,60,49,22,6,27,34,239
475,Austin Rivers\riverau01,SG,29,DEN,67,18,1480,146,350,.417,79,231,.342,67,119,.563,.530,32,44,.727,19,95,114,90,51,6,54,121,403
476,Duncan Robinson\robindu01,SG,27,MIA,79,68,2043,290,726,.399,232,624,.372,58,102,.569,.559,51,61,.836,24,179,203,129,42,14,60,201,863
477,Justin Robinson\robinju01,PG,24,TOT,25,0,304,28,93,.301,18,61,.295,10,32,.313,.398,4,8,.500,4,17,21,32,9,1,17,27,78
477,Justin Robinson\robinju01,PG,24,MIL,17,0,198,18,57,.316,10,37,.270,8,20,.400,.404,2,2,1.000,2,11,13,21,8,0,11,17,48
477,Justin Robinson\robinju01,PG,24,SAC,3,0,15,1,8,.125,0,3,.000,1,5,.200,.125,0,0,,0,1,1,2,0,0,1,2,2
477,Justin Robinson\robinju01,PG,24,DET,5,0,91,9,28,.321,8,21,.381,1,7,.143,.464,2,6,.333,2,5,7,9,1,1,5,8,28
478,Mitchell Robinson\robinmi01,C,23,NYK,72,62,1848,261,343,.761,0,0,,261,343,.761,.761,88,181,.486,295,322,617,38,58,133,60,195,610
479,Jeremiah Robinson-Earl\robinje02,C,21,OKC,49,36,1087,134,324,.414,58,165,.352,76,159,.478,.503,40,54,.741,75,199,274,49,29,15,39,75,366
480,Isaiah Roby\robyis01,PF,23,OKC,45,28,948,166,323,.514,44,99,.444,122,224,.545,.582,78,116,.672,75,142,217,71,36,34,43,109,454
481,Rajon Rondo\rondora01,PG,35,TOT,39,1,697,68,176,.386,31,88,.352,37,88,.420,.474,19,26,.731,15,93,108,170,30,6,68,56,186
481,Rajon Rondo\rondora01,PG,35,LAL,18,0,289,23,71,.324,8,30,.267,15,41,.366,.380,1,2,.500,10,39,49,67,12,5,34,25,55
481,Rajon Rondo\rondora01,PG,35,CLE,21,1,408,45,105,.429,23,58,.397,22,47,.468,.538,18,24,.750,5,54,59,103,18,1,34,31,131
482,Derrick Rose\rosede01,PG,33,NYK,26,4,636,122,274,.445,37,92,.402,85,182,.467,.513,30,31,.968,21,57,78,103,22,12,39,15,311
483,Terrence Ross\rosste01,SG,30,ORL,63,0,1448,220,554,.397,77,264,.292,143,290,.493,.467,112,130,.862,20,141,161,116,28,12,75,68,629
484,Terry Rozier\roziete01,SG,27,CHO,73,73,2458,518,1167,.444,222,593,.374,296,574,.516,.539,150,176,.852,56,259,315,326,93,25,96,119,1408
485,Ricky Rubio\rubiori01,PG,31,CLE,34,8,970,149,411,.363,59,174,.339,90,237,.380,.434,88,103,.854,15,126,141,225,49,7,90,75,445
486,D'Angelo Russell\russeda01,PG,25,MIN,65,65,2077,401,975,.411,176,518,.340,225,457,.492,.502,198,240,.825,25,191,216,460,62,22,165,130,1176
487,Matt Ryan\ryanma01,SF,24,BOS,1,0,5,1,5,.200,1,5,.200,0,0,,.300,0,0,,0,0,0,0,1,0,0,0,3
488,Domantas Sabonis\sabondo01,C-PF,25,TOT,62,61,2136,443,773,.573,39,125,.312,404,648,.623,.598,246,332,.741,201,551,752,323,59,27,195,203,1171
488,Domantas Sabonis\sabondo01,C,25,IND,47,46,1632,331,571,.580,35,108,.324,296,463,.639,.610,191,258,.740,155,412,567,236,46,22,143,146,888
488,Domantas Sabonis\sabondo01,PF,25,SAC,15,15,504,112,202,.554,4,17,.235,108,185,.584,.564,55,74,.743,46,139,185,87,13,5,52,57,283
489,Olivier Sarr\sarrol01,C,22,OKC,22,2,421,58,101,.574,13,29,.448,45,72,.625,.639,24,29,.828,34,59,93,19,6,15,22,52,153
490,Tomáš Satoranský\satorto01,SG,30,TOT,55,13,906,72,191,.377,11,53,.208,61,138,.442,.406,43,54,.796,27,99,126,184,29,5,46,71,198
490,Tomáš Satoranský\satorto01,SG,30,NOP,32,3,481,32,107,.299,5,31,.161,27,76,.355,.322,19,25,.760,18,46,64,76,14,1,23,33,88
490,Tomáš Satoranský\satorto01,SG,30,SAS,1,0,9,0,0,,0,0,,0,0,,,3,4,.750,0,1,1,0,0,0,0,0,3
490,Tomáš Satoranský\satorto01,SG,30,WAS,22,10,416,40,84,.476,6,22,.273,34,62,.548,.512,21,25,.840,9,52,61,108,15,4,23,38,107
491,Jordan Schakel\schakjo01,SG,23,WAS,4,0,30,1,11,.091,1,6,.167,0,5,.000,.136,2,2,1.000,2,6,8,0,1,0,1,0,5
492,Admiral Schofield\schofad01,SF,24,ORL,38,1,469,54,129,.419,26,79,.329,28,50,.560,.519,12,15,.800,17,72,89,25,4,5,21,58,146
493,Dennis Schröder\schrode01,SG-PG,28,TOT,64,29,1837,312,724,.431,86,250,.344,226,474,.477,.490,157,184,.853,34,180,214,296,53,8,143,154,867
493,Dennis Schröder\schrode01,SG,28,BOS,49,25,1433,257,584,.440,67,192,.349,190,392,.485,.497,123,145,.848,28,136,164,208,41,5,104,116,704
493,Dennis Schröder\schrode01,PG,28,HOU,15,4,404,55,140,.393,19,58,.328,36,82,.439,.461,34,39,.872,6,44,50,88,12,3,39,38,163
494,Tre Scott\scotttr01,SF,25,CLE,2,0,11,3,6,.500,0,1,.000,3,5,.600,.500,0,0,,1,1,2,0,1,1,0,2,6
495,Jay Scrubb\scrubja01,SG,21,LAC,18,0,121,18,46,.391,6,21,.286,12,25,.480,.457,7,10,.700,2,14,16,8,4,3,7,9,49
496,Wayne Selden\seldewa01,SG,27,NYK,3,0,19,1,4,.250,1,2,.500,0,2,.000,.375,2,4,.500,0,1,1,1,0,0,0,1,5
497,Alperen Şengün\sengual01,C,19,HOU,72,13,1489,249,525,.474,29,117,.248,220,408,.539,.502,165,232,.711,138,255,393,185,59,68,145,214,692
498,Collin Sexton\sextoco01,SG,23,CLE,11,11,316,68,151,.450,11,45,.244,57,106,.538,.487,29,39,.744,13,23,36,23,10,0,31,25,176
499,Landry Shamet\shamela01,SG,24,PHO,69,14,1437,191,485,.394,123,334,.368,68,151,.450,.521,68,81,.840,16,110,126,108,28,9,41,92,573
500,Day'Ron Sharpe\sharpda01,PF,20,BRK,32,8,391,86,149,.577,2,7,.286,84,142,.592,.584,24,41,.585,81,79,160,17,10,15,30,60,198
501,Pascal Siakam\siakapa01,PF,27,TOR,68,68,2578,596,1207,.494,75,218,.344,521,989,.527,.525,284,379,.749,128,452,580,360,85,42,181,225,1551
502,Chris Silva\silvach01,PF,25,TOT,10,0,91,8,15,.533,0,0,,8,15,.533,.533,10,12,.833,13,23,36,7,0,1,8,20,26
502,Chris Silva\silvach01,PF,25,MIN,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
502,Chris Silva\silvach01,PF,25,MIA,9,0,88,8,15,.533,0,0,,8,15,.533,.533,10,12,.833,13,22,35,7,0,1,8,20,26
503,Marko Simonovic\simonma01,C,22,CHI,9,0,35,4,15,.267,1,5,.200,3,10,.300,.300,8,11,.727,5,5,10,0,1,1,2,6,17
504,Anfernee Simons\simonan01,SG,22,POR,57,30,1681,353,797,.443,179,442,.405,174,355,.490,.555,103,116,.888,26,125,151,221,30,6,115,110,988
505,Zavier Simpson\simpsza01,PG,24,OKC,4,4,174,19,52,.365,1,8,.125,18,44,.409,.375,5,5,1.000,2,19,21,30,5,4,10,15,44
506,Jericho Sims\simsje01,PF,23,NYK,41,5,555,39,54,.722,0,0,,39,54,.722,.722,12,29,.414,61,108,169,21,11,22,20,66,90
507,Deividas Sirvydis\sirvyde01,SG,21,DET,3,0,27,1,10,.100,1,7,.143,0,3,.000,.150,0,0,,0,6,6,1,3,1,0,4,3
508,Javonte Smart\smartja01,PG,22,TOT,17,1,200,19,60,.317,8,27,.296,11,33,.333,.383,5,6,.833,5,19,24,16,6,3,11,12,51
508,Javonte Smart\smartja01,PG,22,MIL,13,1,160,11,43,.256,4,18,.222,7,25,.280,.302,5,6,.833,4,15,19,14,4,2,9,11,31
508,Javonte Smart\smartja01,PG,22,MIA,4,0,40,8,17,.471,4,9,.444,4,8,.500,.588,0,0,,1,4,5,2,2,1,2,1,20
509,Marcus Smart\smartma01,PG,27,BOS,71,71,2296,300,718,.418,119,360,.331,181,358,.506,.501,142,179,.793,42,228,270,417,119,18,159,160,861
510,Dennis Smith Jr.\smithde03,PG,24,POR,37,4,638,79,189,.418,6,27,.222,73,162,.451,.434,42,64,.656,20,68,88,132,45,12,51,52,206
511,Ish Smith\smithis01,PG,33,TOT,65,1,1126,185,430,.430,25,67,.373,160,363,.441,.459,15,24,.625,25,115,140,244,47,23,78,78,410
511,Ish Smith\smithis01,PG,33,CHO,37,1,511,73,185,.395,10,25,.400,63,160,.394,.422,12,19,.632,11,46,57,98,20,10,36,34,168
511,Ish Smith\smithis01,PG,33,WAS,28,0,615,112,245,.457,15,42,.357,97,203,.478,.488,3,5,.600,14,69,83,146,27,13,42,44,242
512,Jalen Smith\smithja04,PF,21,TOT,51,8,925,176,350,.503,40,122,.328,136,228,.596,.560,78,102,.765,101,206,307,24,15,41,42,96,470
512,Jalen Smith\smithja04,PF,21,PHO,29,4,382,63,137,.460,9,39,.231,54,98,.551,.493,40,52,.769,55,84,139,6,6,18,22,52,175
512,Jalen Smith\smithja04,PF,21,IND,22,4,543,113,213,.531,31,83,.373,82,130,.631,.603,38,50,.760,46,122,168,18,9,23,20,44,295
513,Xavier Sneed\sneedxa01,SF,24,TOT,9,0,39,2,10,.200,1,8,.125,1,2,.500,.250,0,0,,2,4,6,1,0,0,0,2,5
